Well_ID,Well_Name,Field_Location,Date,Oil_Production_BBL,Gas_Production_MSCF,Water_Cut_Percentage,Downtime_Hours,Equipment_Status
WELL_017,Delta-Q-17,Niger Delta Onshore,3/1/2025,1930,12244,21.81,3,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,3/2/2025,1912,12285,21.82,2,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,3/3/2025,1982,12165,21.85,1,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,3/4/2025,1940,12143,21.86,1,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,3/5/2025,115,2732,21.91,14,Failed
WELL_017,Delta-Q-17,Niger Delta Onshore,3/6/2025,1274,8383,21.92,5,Maintenance
WELL_017,Delta-Q-17,Niger Delta Offshore,3/7/2025,1934,12247,21.95,3,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,3/8/2025,1890,12196,21.99,0,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,3/9/2025,368,698,22.04,12,Failed
WELL_017,Delta-Q-17,Niger Delta Onshore,3/10/2025,1936,12167,22.06,3,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,3/11/2025,1923,12176,22.08,1,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,3/12/2025,1937,12268,22.09,3,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,3/13/2025,320,2619,22.12,14,Failed
WELL_017,Delta-Q-17,Niger Delta Offshore,3/14/2025,1278,8313,22.15,8,Maintenance
WELL_017,Delta-Q-17,Niger Delta Offshore,3/15/2025,1972,12236,22.16,1,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,3/16/2025,1213,8205,22.21,9,Maintenance
WELL_017,Delta-Q-17,Niger Delta Onshore,3/17/2025,1944,12299,22.22,2,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,3/18/2025,1939,12290,22.26,3,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,3/19/2025,1225,8294,22.28,7,Maintenance
WELL_017,Delta-Q-17,Niger Delta Onshore,3/20/2025,1245,8269,22.3,7,Maintenance
WELL_017,Delta-Q-17,Niger Delta Offshore,3/21/2025,1280,8200,22.33,8,Maintenance
WELL_017,Delta-Q-17,Niger Delta Onshore,3/22/2025,1919,12140,22.35,2,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,3/23/2025,1881,12285,22.37,0,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,3/24/2025,1951,12122,22.4,0,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,3/25/2025,1248,8339,22.44,7,Maintenance
WELL_017,Delta-Q-17,Niger Delta Onshore,3/26/2025,1899,12212,22.45,0,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,3/27/2025,1892,12146,22.48,0,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,3/28/2025,1246,8225,22.51,6,Maintenance
WELL_017,Delta-Q-17,Niger Delta Onshore,3/29/2025,1901,12215,22.54,2,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,3/30/2025,1885,12178,22.57,1,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,3/31/2025,1862,12161,22.6,1,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/1/2025,1276,8203,22.63,4,Maintenance
WELL_017,Delta-Q-17,Niger Delta Onshore,4/2/2025,1949,12127,22.65,0,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,4/3/2025,1248,8340,22.7,4,Maintenance
WELL_017,Delta-Q-17,Niger Delta Offshore,4/4/2025,1920,12127,22.72,1,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/5/2025,1949,12252,22.77,2,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/6/2025,1925,12080,22.81,1,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,4/7/2025,1270,8200,22.83,6,Maintenance
WELL_017,Delta-Q-17,Niger Delta Offshore,4/8/2025,1864,12265,22.87,2,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/9/2025,1900,12132,22.9,3,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/10/2025,1947,12146,22.95,1,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,4/11/2025,1249,8232,22.96,8,Maintenance
WELL_017,Delta-Q-17,Niger Delta Offshore,4/12/2025,1918,12164,22.99,0,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/13/2025,1929,12152,23.02,0,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/14/2025,1872,12177,23.03,2,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/15/2025,1902,12087,23.05,0,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,4/16/2025,1855,12238,23.09,1,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/17/2025,174,1303,23.1,12,Failed
WELL_017,Delta-Q-17,Niger Delta Onshore,4/18/2025,1934,12152,23.12,3,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/19/2025,1853,12223,23.14,2,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,4/20/2025,1906,12157,23.17,0,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/21/2025,1910,12183,23.19,1,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,4/22/2025,1887,12221,23.22,3,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/23/2025,1890,12129,23.25,3,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,4/24/2025,1842,12220,23.29,3,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,4/25/2025,1862,12133,23.32,2,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/26/2025,1857,12138,23.36,1,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,4/27/2025,1849,12085,23.4,3,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,4/28/2025,1903,12048,23.42,3,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,4/29/2025,330,1775,23.47,18,Failed
WELL_017,Delta-Q-17,Niger Delta Onshore,4/30/2025,1880,12121,23.5,3,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,5/1/2025,1919,12116,23.53,0,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,5/2/2025,1152,8101,23.57,9,Maintenance
WELL_017,Delta-Q-17,Niger Delta Onshore,5/3/2025,1169,8190,23.58,9,Maintenance
WELL_017,Delta-Q-17,Niger Delta Offshore,5/4/2025,132,2311,23.61,18,Failed
WELL_017,Delta-Q-17,Niger Delta Offshore,5/5/2025,1916,12133,23.65,2,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,5/6/2025,1878,12117,23.68,2,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,5/7/2025,1910,12141,23.7,1,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,5/8/2025,1925,12159,23.72,3,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,5/9/2025,1926,12199,23.73,1,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,5/10/2025,1923,12005,23.75,2,Active
WELL_017,Delta-Q-17,Niger Delta Onshore,5/11/2025,1835,12011,23.8,2,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,5/12/2025,1844,12101,23.84,0,Active
WELL_017,Delta-Q-17,Niger Delta Offshore,5/13/2025,1211,8167,23.88,8,Maintenance
WELL_017,Delta-Q-17,Niger Delta Offshore,5/14/2025,1844,12160,23.92,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/1/2024,1770,7059,13.05,7,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,1/2/2024,2540,10122,13.07,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,1/3/2024,2591,10175,13.09,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,1/4/2024,2613,10170,13.13,2,Active
WELL_018,Delta-R-18,Niger Delta Onshore,1/5/2024,2542,10101,13.15,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/6/2024,2558,10101,13.2,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/7/2024,337,2924,13.22,15,Failed
WELL_018,Delta-R-18,Niger Delta Offshore,1/8/2024,2560,10094,13.23,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/9/2024,2607,10061,13.25,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/10/2024,2546,10020,13.28,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,1/11/2024,2561,10091,13.29,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/12/2024,1834,6972,13.33,4,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,1/13/2024,2614,10082,13.34,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/14/2024,2613,10102,13.36,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,1/15/2024,2557,10058,13.4,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/16/2024,2561,10065,13.41,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/17/2024,2537,10003,13.43,2,Active
WELL_018,Delta-R-18,Niger Delta Onshore,1/18/2024,2615,9970,13.45,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,1/19/2024,2612,9985,13.47,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/20/2024,2610,10025,13.49,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,1/21/2024,2533,9958,13.51,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/22/2024,2614,10013,13.53,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/23/2024,2564,10059,13.55,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/24/2024,1803,7056,13.58,8,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,1/25/2024,2604,10011,13.61,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,1/26/2024,2523,10112,13.63,2,Active
WELL_018,Delta-R-18,Niger Delta Onshore,1/27/2024,1837,6948,13.68,5,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,1/28/2024,2518,10113,13.72,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,1/29/2024,2555,9981,13.75,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,1/30/2024,2543,10130,13.78,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,1/31/2024,2543,9986,13.79,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/1/2024,2559,10016,13.81,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/2/2024,2524,9958,13.86,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,2/3/2024,1774,7058,13.89,8,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,2/4/2024,2512,9929,13.91,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/5/2024,2582,9985,13.92,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,2/6/2024,2513,9997,13.94,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,2/7/2024,2541,9931,13.98,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,2/8/2024,2603,9982,14.03,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/9/2024,2604,10076,14.07,2,Active
WELL_018,Delta-R-18,Niger Delta Onshore,2/10/2024,2600,9991,14.1,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/11/2024,2558,10049,14.13,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/12/2024,2593,10073,14.18,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/13/2024,2535,9923,14.23,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/14/2024,2584,9963,14.28,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/15/2024,1800,6951,14.31,7,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,2/16/2024,2580,9935,14.32,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,2/17/2024,2594,9912,14.35,2,Active
WELL_018,Delta-R-18,Niger Delta Onshore,2/18/2024,2564,9971,14.39,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/19/2024,2557,9911,14.41,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/20/2024,2532,10092,14.45,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/21/2024,1794,6984,14.48,4,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,2/22/2024,2515,10023,14.51,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/23/2024,2565,9915,14.53,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,2/24/2024,2527,9981,14.55,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,2/25/2024,2506,9994,14.58,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,2/26/2024,1734,6966,14.59,5,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,2/27/2024,1777,7038,14.62,8,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,2/28/2024,1776,6869,14.66,8,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,2/29/2024,2576,10057,14.68,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,3/1/2024,2509,9907,14.72,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/2/2024,1764,6981,14.76,6,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,3/3/2024,2516,10019,14.81,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,3/4/2024,1736,6883,14.85,5,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,3/5/2024,2511,9877,14.89,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/6/2024,590,710,14.91,21,Failed
WELL_018,Delta-R-18,Niger Delta Onshore,3/7/2024,2562,9929,14.94,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,3/8/2024,2545,9882,14.98,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,3/9/2024,2513,9916,14.99,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/10/2024,2488,9870,15.01,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,3/11/2024,2570,9857,15.02,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,3/12/2024,2548,9955,15.06,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/13/2024,2549,9948,15.08,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/14/2024,2530,9867,15.09,2,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/15/2024,2507,9964,15.1,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/16/2024,21,260,15.11,12,Failed
WELL_018,Delta-R-18,Niger Delta Onshore,3/17/2024,2546,9886,15.15,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,3/18/2024,1756,6921,15.17,8,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,3/19/2024,2574,9952,15.2,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,3/20/2024,2504,9877,15.24,2,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/21/2024,2532,10022,15.27,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/22/2024,2518,9959,15.32,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/23/2024,57,2766,15.35,21,Failed
WELL_018,Delta-R-18,Niger Delta Offshore,3/24/2024,2564,9987,15.38,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/25/2024,1768,6889,15.43,5,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,3/26/2024,2558,9890,15.47,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/27/2024,1725,6912,15.48,5,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,3/28/2024,2557,9949,15.5,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,3/29/2024,2502,9863,15.53,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,3/30/2024,2536,9981,15.57,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,3/31/2024,2498,9866,15.6,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/1/2024,2515,9838,15.62,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/2/2024,2490,9907,15.66,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,4/3/2024,2529,9905,15.68,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/4/2024,2552,9881,15.7,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/5/2024,2469,9912,15.74,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,4/6/2024,2488,9986,15.76,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/7/2024,2524,9962,15.77,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/8/2024,1775,6857,15.81,9,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,4/9/2024,749,63,15.84,22,Failed
WELL_018,Delta-R-18,Niger Delta Onshore,4/10/2024,2507,9987,15.86,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,4/11/2024,1730,6856,15.9,9,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,4/12/2024,2546,9877,15.95,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/13/2024,2462,9923,15.98,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/14/2024,596,1443,16.02,23,Failed
WELL_018,Delta-R-18,Niger Delta Onshore,4/15/2024,131,1626,16.04,19,Failed
WELL_018,Delta-R-18,Niger Delta Offshore,4/16/2024,2536,9807,16.06,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,4/17/2024,2467,9920,16.1,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/18/2024,2539,9933,16.15,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/19/2024,2511,9958,16.17,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/20/2024,2544,9906,16.2,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/21/2024,2471,9798,16.22,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,4/22/2024,2521,9794,16.23,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/23/2024,2458,9945,16.25,2,Active
WELL_018,Delta-R-18,Niger Delta Onshore,4/24/2024,2517,9923,16.29,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,4/25/2024,2471,9848,16.31,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/26/2024,2459,9943,16.35,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/27/2024,1723,6779,16.36,5,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,4/28/2024,2486,9897,16.4,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,4/29/2024,1694,6839,16.43,8,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,4/30/2024,2499,9763,16.46,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,5/1/2024,492,1266,16.5,14,Failed
WELL_018,Delta-R-18,Niger Delta Onshore,5/2/2024,2492,9851,16.53,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,5/3/2024,1691,6900,16.54,6,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,5/4/2024,2483,9785,16.56,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,5/5/2024,1748,6891,16.6,5,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,5/6/2024,1731,6864,16.63,9,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,5/7/2024,2507,9819,16.66,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,5/8/2024,677,317,16.68,15,Failed
WELL_018,Delta-R-18,Niger Delta Onshore,5/9/2024,1746,6714,16.72,6,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,5/10/2024,2489,9860,16.76,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,5/11/2024,2458,9799,16.78,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,5/12/2024,1752,6810,16.81,4,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,5/13/2024,2451,9866,16.84,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,5/14/2024,2489,9813,16.85,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,5/15/2024,1732,6888,16.89,7,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,5/16/2024,2484,9859,16.93,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,5/17/2024,2510,9720,16.96,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,5/18/2024,2474,9826,17,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,5/19/2024,1732,6826,17.04,5,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,5/20/2024,2507,9775,17.08,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,5/21/2024,2488,9836,17.12,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,5/22/2024,2472,9750,17.16,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,5/23/2024,2498,9759,17.17,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,5/24/2024,2469,9828,17.18,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,5/25/2024,2427,9799,17.23,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,5/26/2024,646,1288,17.24,14,Failed
WELL_018,Delta-R-18,Niger Delta Onshore,5/27/2024,1731,6834,17.27,7,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,5/28/2024,2498,9733,17.3,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,5/29/2024,2431,9750,17.32,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,5/30/2024,2495,9892,17.34,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,5/31/2024,2476,9846,17.38,2,Active
WELL_018,Delta-R-18,Niger Delta Onshore,6/1/2024,2461,9725,17.43,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,6/2/2024,2479,9694,17.46,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,6/3/2024,2452,9706,17.47,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,6/4/2024,1709,6750,17.52,5,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,6/5/2024,1713,6819,17.54,9,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,6/6/2024,2508,9695,17.56,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,6/7/2024,1669,6813,17.61,7,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,6/8/2024,2500,9678,17.66,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,6/9/2024,2491,9726,17.67,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,6/10/2024,1637,6755,17.69,5,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,6/11/2024,2451,9795,17.72,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,6/12/2024,2489,9830,17.74,2,Active
WELL_018,Delta-R-18,Niger Delta Onshore,6/13/2024,2413,9697,17.76,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,6/14/2024,673,1218,17.8,16,Failed
WELL_018,Delta-R-18,Niger Delta Offshore,6/15/2024,241,2050,17.83,18,Failed
WELL_018,Delta-R-18,Niger Delta Offshore,6/16/2024,2499,9687,17.84,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,6/17/2024,1698,6742,17.87,8,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,6/18/2024,2482,9782,17.91,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,6/19/2024,2484,9780,17.94,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,6/20/2024,563,2205,17.97,16,Failed
WELL_018,Delta-R-18,Niger Delta Onshore,6/21/2024,2407,9704,17.98,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,6/22/2024,2413,9827,18,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,6/23/2024,2481,9731,18.02,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,6/24/2024,2496,9749,18.06,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,6/25/2024,1626,6807,18.08,9,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,6/26/2024,304,1936,18.13,10,Failed
WELL_018,Delta-R-18,Niger Delta Offshore,6/27/2024,2433,9675,18.16,3,Active
WELL_018,Delta-R-18,Niger Delta Onshore,6/28/2024,2444,9644,18.2,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,6/29/2024,2454,9747,18.23,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,6/30/2024,2469,9815,18.27,2,Active
WELL_018,Delta-R-18,Niger Delta Onshore,7/1/2024,2437,9706,18.32,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/2/2024,2405,9767,18.36,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,7/3/2024,1689,6754,18.38,6,Maintenance
WELL_018,Delta-R-18,Niger Delta Onshore,7/4/2024,2423,9740,18.41,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/5/2024,2472,9797,18.45,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/6/2024,1629,6780,18.48,6,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,7/7/2024,579,955,18.49,10,Failed
WELL_018,Delta-R-18,Niger Delta Onshore,7/8/2024,2447,9689,18.52,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/9/2024,25,873,18.55,21,Failed
WELL_018,Delta-R-18,Niger Delta Offshore,7/10/2024,2387,9635,18.56,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/11/2024,2437,9644,18.59,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,7/12/2024,2417,9694,18.61,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/13/2024,2393,9688,18.64,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,7/14/2024,2477,9695,18.67,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/15/2024,2463,9794,18.69,1,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/16/2024,2423,9753,18.73,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,7/17/2024,2414,9702,18.75,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/18/2024,2474,9678,18.78,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/19/2024,2447,9681,18.82,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/20/2024,2441,9786,18.83,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/21/2024,2445,9735,18.87,1,Active
WELL_018,Delta-R-18,Niger Delta Onshore,7/22/2024,2443,9754,18.91,0,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/23/2024,2413,9729,18.94,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/24/2024,485,349,18.98,20,Failed
WELL_018,Delta-R-18,Niger Delta Offshore,7/25/2024,749,1351,19,22,Failed
WELL_018,Delta-R-18,Niger Delta Onshore,7/26/2024,738,166,19.01,20,Failed
WELL_018,Delta-R-18,Niger Delta Offshore,7/27/2024,535,1442,19.05,10,Failed
WELL_018,Delta-R-18,Niger Delta Offshore,7/28/2024,2390,9734,19.08,0,Active
WELL_018,Delta-R-18,Niger Delta Onshore,7/29/2024,2448,9576,19.13,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,7/30/2024,1689,6705,19.15,5,Maintenance
WELL_018,Delta-R-18,Niger Delta Offshore,7/31/2024,2395,9764,19.2,2,Active
WELL_018,Delta-R-18,Niger Delta Offshore,8/1/2024,2450,9713,19.24,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,8/2/2024,2370,9669,19.28,3,Active
WELL_018,Delta-R-18,Niger Delta Offshore,8/3/2024,2429,9633,19.3,1,Active
